,Image_ID,class,xmin,ymin,width,height,xc_yolo,yc_yolo,width_yolo,height_yolo
216,ID_20Q8HDPS,fruit_brownspot,21.5,160.5,337.5,199.0,0.37158203125,0.5078125,0.6591796875,0.388671875
217,ID_21A2KQNZ,fruit_woodiness,68.0,185.0,202.5,165.0,0.33056640625,0.5224609375,0.3955078125,0.322265625
218,ID_21RGSB4L,fruit_woodiness,119.5,180.0,312.0,232.0,0.5380859375,0.578125,0.609375,0.453125
219,ID_21VUG5GR,fruit_woodiness,44.5,254.5,242.0,177.5,0.3232421875,0.67041015625,0.47265625,0.3466796875
220,ID_22K5V6RS,fruit_healthy,109.5,180.5,262.0,214.0,0.4697265625,0.5615234375,0.51171875,0.41796875
221,ID_22K5V6RS,fruit_healthy,260.5,348.0,162.0,138.5,0.6669921875,0.81494140625,0.31640625,0.2705078125
222,ID_22K5V6RS,fruit_healthy,458.5,381.0,53.5,103.0,0.94775390625,0.8447265625,0.1044921875,0.201171875
223,ID_22VX7XM4,fruit_healthy,82.5,121.5,254.5,221.5,0.40966796875,0.45361328125,0.4970703125,0.4326171875
224,ID_22VX7XM4,fruit_healthy,0.0,86.0,79.0,89.0,0.0771484375,0.2548828125,0.154296875,0.173828125
225,ID_2305EPDR,fruit_healthy,48.5,208.5,321.5,256.0,0.40869140625,0.6572265625,0.6279296875,0.5
226,ID_23958GHV,fruit_woodiness,101.5,189.0,278.5,223.0,0.47021484375,0.5869140625,0.5439453125,0.435546875
227,ID_23QGTT6S,fruit_brownspot,227.5,0.0,284.5,230.0,0.72216796875,0.224609375,0.5556640625,0.44921875
228,ID_23TKCGV6,fruit_brownspot,47.0,114.0,364.5,209.5,0.44775390625,0.42724609375,0.7119140625,0.4091796875
229,ID_23XMCNYH,fruit_healthy,94.0,111.0,257.0,219.0,0.4345703125,0.4306640625,0.501953125,0.427734375
230,ID_240AZND8,fruit_healthy,109.5,193.0,238.5,186.5,0.44677734375,0.55908203125,0.4658203125,0.3642578125
231,ID_24C2KD8D,fruit_brownspot,189.0,163.0,219.0,252.5,0.5830078125,0.56494140625,0.427734375,0.4931640625
232,ID_25EIO3CX,fruit_healthy,69.0,186.5,285.5,220.0,0.41357421875,0.5791015625,0.5576171875,0.4296875
233,ID_25LJ6L49,fruit_brownspot,135.5,64.0,326.0,265.5,0.5830078125,0.38427734375,0.63671875,0.5185546875
234,ID_26YP8FYH,fruit_healthy,90.0,195.5,300.5,235.5,0.46923828125,0.61181640625,0.5869140625,0.4599609375
235,ID_28N2JJU2,fruit_woodiness,60.5,190.5,235.5,209.0,0.34814453125,0.576171875,0.4599609375,0.408203125
236,ID_28PT58DL,fruit_healthy,62.0,143.0,287.5,219.5,0.40185546875,0.49365234375,0.5615234375,0.4287109375
237,ID_291QS54Q,fruit_healthy,31.0,130.5,308.0,242.5,0.361328125,0.49169921875,0.6015625,0.4736328125
238,ID_296RW3RZ,fruit_woodiness,183.5,180.0,206.0,184.0,0.5595703125,0.53125,0.40234375,0.359375
239,ID_29M061TA,fruit_woodiness,242.5,69.5,223.5,309.0,0.69189453125,0.4375,0.4365234375,0.603515625
240,ID_2AAQ4BE3,fruit_healthy,99.5,109.5,330.0,284.5,0.5166015625,0.49169921875,0.64453125,0.5556640625
241,ID_2ASHMNFE,fruit_brownspot,162.5,106.0,330.5,223.5,0.64013671875,0.42529296875,0.6455078125,0.4365234375
242,ID_2C4JC1JL,fruit_woodiness,192.0,119.0,151.0,191.0,0.5224609375,0.4189453125,0.294921875,0.373046875
243,ID_2D0WEV5M,fruit_woodiness,170.0,89.5,243.5,314.0,0.56982421875,0.4814453125,0.4755859375,0.61328125
244,ID_2EJUF50U,fruit_woodiness,104.5,34.5,296.5,231.5,0.49365234375,0.29345703125,0.5791015625,0.4521484375
245,ID_2EKL5ROC,fruit_brownspot,15.5,181.5,420.0,231.5,0.4404296875,0.58056640625,0.8203125,0.4521484375
246,ID_2EOZOFE5,fruit_brownspot,57.5,94.5,267.5,223.0,0.37353515625,0.40234375,0.5224609375,0.435546875
247,ID_2FIKI366,fruit_woodiness,124.5,191.5,298.5,230.0,0.53466796875,0.5986328125,0.5830078125,0.44921875
248,ID_2FYP4GA8,fruit_healthy,119.5,157.5,241.5,202.0,0.46923828125,0.5048828125,0.4716796875,0.39453125
249,ID_2FYP4GA8,fruit_healthy,457.0,149.5,55.0,81.0,0.9462890625,0.37109375,0.107421875,0.158203125
250,ID_2FYP4GA8,fruit_healthy,399.0,161.0,74.5,66.0,0.85205078125,0.37890625,0.1455078125,0.12890625
251,ID_2G1WM3NV,fruit_brownspot,156.0,161.5,238.5,193.0,0.53759765625,0.50390625,0.4658203125,0.376953125
252,ID_2G5D55UU,fruit_healthy,106.5,179.5,270.5,231.5,0.47216796875,0.57666015625,0.5283203125,0.4521484375
253,ID_2HC3GRLQ,fruit_healthy,105.5,153.0,259.5,223.0,0.45947265625,0.5166015625,0.5068359375,0.435546875
254,ID_2I6G79ZY,fruit_healthy,276.0,245.0,71.5,116.5,0.60888671875,0.59228515625,0.1396484375,0.2275390625
255,ID_2I6G79ZY,fruit_healthy,152.0,232.5,167.0,140.5,0.4599609375,0.59130859375,0.326171875,0.2744140625
256,ID_2I9GS5ZR,fruit_brownspot,42.5,70.0,397.0,332.5,0.470703125,0.46142578125,0.775390625,0.6494140625
257,ID_2IUF93AO,fruit_healthy,337.5,254.5,174.5,148.5,0.82958984375,0.64208984375,0.3408203125,0.2900390625
258,ID_2IUF93AO,fruit_healthy,73.0,180.5,281.0,234.5,0.4169921875,0.58154296875,0.548828125,0.4580078125
259,ID_2JIU73PO,fruit_brownspot,448.0,260.0,64.0,129.0,0.9375,0.6337890625,0.125,0.251953125
260,ID_2JIU73PO,fruit_brownspot,131.0,85.0,289.0,242.0,0.5380859375,0.40234375,0.564453125,0.47265625
261,ID_2JIU73PO,fruit_brownspot,320.0,212.0,172.0,148.0,0.79296875,0.55859375,0.3359375,0.2890625
262,ID_2KO4MFWQ,fruit_woodiness,79.5,197.5,229.0,181.0,0.37890625,0.5625,0.447265625,0.353515625
263,ID_2L1WNB9C,fruit_healthy,82.5,109.5,330.0,275.0,0.4833984375,0.482421875,0.64453125,0.537109375
264,ID_2MF010RF,fruit_healthy,116.5,269.0,206.5,173.5,0.42919921875,0.69482421875,0.4033203125,0.3388671875
265,ID_2MNKO8FO,fruit_woodiness,80.5,204.0,224.0,170.5,0.3759765625,0.56494140625,0.4375,0.3330078125
266,ID_2MQQBA6P,fruit_woodiness,417.0,0.0,95.0,165.0,0.9072265625,0.1611328125,0.185546875,0.322265625
267,ID_2MQQBA6P,fruit_woodiness,179.5,112.5,196.5,230.0,0.54248046875,0.4443359375,0.3837890625,0.44921875
268,ID_2MX07AGW,fruit_woodiness,112.0,239.5,219.5,175.0,0.43310546875,0.638671875,0.4287109375,0.341796875
269,ID_2N1P3HYJ,fruit_healthy,170.0,200.0,205.0,176.0,0.5322265625,0.5625,0.400390625,0.34375
270,ID_2NKPKTA2,fruit_woodiness,405.5,62.0,63.0,91.5,0.853515625,0.21044921875,0.123046875,0.1787109375
271,ID_2NKPKTA2,fruit_woodiness,169.0,68.5,201.5,266.0,0.52685546875,0.3935546875,0.3935546875,0.51953125
272,ID_2NQ7PKJH,fruit_healthy,347.0,205.0,92.5,77.5,0.76806640625,0.47607421875,0.1806640625,0.1513671875
273,ID_2NQ7PKJH,fruit_healthy,73.0,194.0,236.5,194.0,0.37353515625,0.568359375,0.4619140625,0.37890625
274,ID_2O5VOTOX,fruit_healthy,150.5,145.5,262.0,218.5,0.5498046875,0.49755859375,0.51171875,0.4267578125
275,ID_2OBC3YV8,fruit_woodiness,272.0,151.5,185.0,243.0,0.7119140625,0.533203125,0.361328125,0.474609375
276,ID_2OZEHLDV,fruit_healthy,367.5,343.0,111.5,96.5,0.82666015625,0.76416015625,0.2177734375,0.1884765625
277,ID_2OZEHLDV,fruit_healthy,123.5,389.5,154.5,122.5,0.39208984375,0.88037109375,0.3017578125,0.2392578125
278,ID_2OZEHLDV,fruit_healthy,147.0,212.0,189.0,155.5,0.4716796875,0.56591796875,0.369140625,0.3037109375
279,ID_2OZEHLDV,fruit_healthy,0.0,227.0,44.0,108.0,0.04296875,0.548828125,0.0859375,0.2109375
280,ID_2PHHZDJ2,fruit_brownspot,243.0,218.0,166.0,220.5,0.63671875,0.64111328125,0.32421875,0.4306640625
281,ID_2PPBA3TM,fruit_healthy,83.5,204.0,273.5,228.0,0.43017578125,0.62109375,0.5341796875,0.4453125
282,ID_2PVLYA8N,fruit_woodiness,178.0,223.0,194.5,264.0,0.53759765625,0.693359375,0.3798828125,0.515625
283,ID_2PX4HJ03,fruit_woodiness,3.5,37.0,181.0,238.5,0.18359375,0.30517578125,0.353515625,0.4658203125
284,ID_2PX4HJ03,fruit_woodiness,186.5,177.5,183.0,225.0,0.54296875,0.56640625,0.357421875,0.439453125
285,ID_2PX4HJ03,fruit_woodiness,361.0,267.0,98.0,119.0,0.80078125,0.6376953125,0.19140625,0.232421875
286,ID_2QO3WYMC,fruit_healthy,98.5,188.0,276.5,243.0,0.46240234375,0.6044921875,0.5400390625,0.474609375
287,ID_2QO3WYMC,fruit_healthy,429.5,257.0,82.5,138.5,0.91943359375,0.63720703125,0.1611328125,0.2705078125
288,ID_2QXI4Y59,fruit_woodiness,136.0,160.0,260.0,209.0,0.51953125,0.5166015625,0.5078125,0.408203125
289,ID_2R7GIIIU,fruit_healthy,173.5,168.5,208.5,161.5,0.54248046875,0.48681640625,0.4072265625,0.3154296875
290,ID_2RMLZSVO,fruit_brownspot,83.0,39.5,268.0,352.5,0.423828125,0.42138671875,0.5234375,0.6884765625
291,ID_2RQE8VAW,fruit_healthy,70.0,92.5,316.5,247.0,0.44580078125,0.421875,0.6181640625,0.482421875
292,ID_2SC2GEPJ,fruit_healthy,89.0,213.5,288.0,219.5,0.455078125,0.63134765625,0.5625,0.4287109375
293,ID_2SVFUY0W,fruit_healthy,72.5,216.0,293.0,238.0,0.427734375,0.654296875,0.572265625,0.46484375
294,ID_2SVFUY0W,fruit_healthy,0.0,0.0,224.5,200.5,0.21923828125,0.19580078125,0.4384765625,0.3916015625
295,ID_2T6BXN1H,fruit_woodiness,93.0,171.5,230.5,176.5,0.40673828125,0.50732421875,0.4501953125,0.3447265625
296,ID_2TDV8NY4,fruit_woodiness,177.0,238.5,201.0,164.0,0.5419921875,0.6259765625,0.392578125,0.3203125
297,ID_2TE259LV,fruit_brownspot,153.0,225.5,229.5,286.5,0.52294921875,0.72021484375,0.4482421875,0.5595703125
298,ID_2THT8AX1,fruit_brownspot,112.5,216.5,250.0,188.5,0.4638671875,0.60693359375,0.48828125,0.3681640625
299,ID_2TW1G4B1,fruit_healthy,322.5,306.0,98.5,100.5,0.72607421875,0.69580078125,0.1923828125,0.1962890625
300,ID_2TW1G4B1,fruit_healthy,136.0,252.5,205.0,174.5,0.4658203125,0.66357421875,0.400390625,0.3408203125
301,ID_2TW1G4B1,fruit_healthy,91.0,22.0,157.5,128.5,0.33154296875,0.16845703125,0.3076171875,0.2509765625
302,ID_2TW1G4B1,fruit_healthy,411.0,369.0,97.5,80.0,0.89794921875,0.798828125,0.1904296875,0.15625
303,ID_2TZLLT80,fruit_woodiness,184.5,214.5,159.0,220.5,0.515625,0.63427734375,0.310546875,0.4306640625
304,ID_2UBV78D9,fruit_woodiness,212.0,153.5,177.5,243.0,0.58740234375,0.537109375,0.3466796875,0.474609375
305,ID_2UQMICCQ,fruit_woodiness,179.0,137.5,222.0,267.0,0.56640625,0.529296875,0.43359375,0.521484375
306,ID_2VUX3PJL,fruit_woodiness,178.0,226.0,214.5,169.5,0.55712890625,0.60693359375,0.4189453125,0.3310546875
307,ID_2VYWY02J,fruit_healthy,30.5,138.0,365.0,278.0,0.416015625,0.541015625,0.712890625,0.54296875
308,ID_2W7ETSNU,fruit_brownspot,103.0,167.5,212.0,255.0,0.408203125,0.576171875,0.4140625,0.498046875
309,ID_2W7LJCBB,fruit_healthy,82.5,175.5,268.5,207.0,0.42333984375,0.544921875,0.5244140625,0.404296875
310,ID_2WIDX85G,fruit_healthy,35.5,102.0,355.5,301.0,0.41650390625,0.4931640625,0.6943359375,0.587890625
311,ID_2WSBUC56,fruit_brownspot,225.5,33.5,213.5,289.0,0.64892578125,0.34765625,0.4169921875,0.564453125
312,ID_2YCQM955,fruit_healthy,138.0,199.0,254.0,223.0,0.517578125,0.6064453125,0.49609375,0.435546875
313,ID_2ZF4Y1EM,fruit_brownspot,88.0,139.5,240.5,176.0,0.40673828125,0.4443359375,0.4697265625,0.34375
314,ID_3104CTIJ,fruit_brownspot,170.5,227.5,265.0,200.0,0.591796875,0.6396484375,0.517578125,0.390625
315,ID_32NPIJKJ,fruit_healthy,112.5,158.0,289.0,231.5,0.501953125,0.53466796875,0.564453125,0.4521484375
316,ID_32O8E5SW,fruit_brownspot,0.0,149.0,355.5,301.5,0.34716796875,0.58544921875,0.6943359375,0.5888671875
317,ID_32PV48JJ,fruit_woodiness,118.5,95.5,227.0,299.0,0.453125,0.478515625,0.443359375,0.583984375
318,ID_331XG3TA,fruit_brownspot,23.5,55.0,311.5,356.5,0.35009765625,0.45556640625,0.6083984375,0.6962890625
319,ID_33FGDQU7,fruit_woodiness,150.0,225.0,234.5,187.0,0.52197265625,0.6220703125,0.4580078125,0.365234375
320,ID_33GIM5M1,fruit_brownspot,112.5,115.0,229.0,298.0,0.443359375,0.515625,0.447265625,0.58203125
321,ID_33SIJZZ1,fruit_healthy,121.5,168.5,300.5,253.5,0.53076171875,0.57666015625,0.5869140625,0.4951171875
322,ID_33U8YWUZ,fruit_healthy,143.0,143.0,223.5,192.0,0.49755859375,0.466796875,0.4365234375,0.375
323,ID_345IBGJ7,fruit_brownspot,72.5,158.5,240.0,200.0,0.3759765625,0.5048828125,0.46875,0.390625
324,ID_354G0XRK,fruit_woodiness,33.0,117.5,184.0,155.0,0.244140625,0.380859375,0.359375,0.302734375
325,ID_35GKZ6NY,fruit_brownspot,150.5,237.5,295.0,240.0,0.58203125,0.6982421875,0.576171875,0.46875
326,ID_35MT41RN,fruit_woodiness,83.0,189.0,202.0,160.0,0.359375,0.525390625,0.39453125,0.3125
327,ID_35NMBC3U,fruit_woodiness,194.0,58.0,201.0,286.0,0.5751953125,0.392578125,0.392578125,0.55859375
328,ID_35PUQZV7,fruit_woodiness,80.5,152.5,313.5,238.5,0.46337890625,0.53076171875,0.6123046875,0.4658203125
329,ID_35QEDG07,fruit_woodiness,240.5,116.5,213.0,264.0,0.677734375,0.4853515625,0.416015625,0.515625
330,ID_36IKJ9KX,fruit_healthy,105.5,130.0,273.0,242.5,0.47265625,0.49072265625,0.533203125,0.4736328125
331,ID_36YBKYGR,fruit_brownspot,36.5,78.0,344.5,252.5,0.40771484375,0.39892578125,0.6728515625,0.4931640625
332,ID_36YBKYGR,fruit_brownspot,359.0,149.0,132.5,136.0,0.83056640625,0.423828125,0.2587890625,0.265625
333,ID_37CZ5R8K,fruit_healthy,124.0,165.0,279.0,217.5,0.5146484375,0.53466796875,0.544921875,0.4248046875
334,ID_37RCK19G,fruit_healthy,65.5,154.0,288.5,247.5,0.40966796875,0.54248046875,0.5634765625,0.4833984375
335,ID_37RG1OYU,fruit_brownspot,0.0,46.5,512.0,329.5,0.5,0.41259765625,1.0,0.6435546875
336,ID_37VMABK6,fruit_woodiness,81.5,52.5,288.0,386.0,0.4404296875,0.4794921875,0.5625,0.75390625
337,ID_3854S13S,fruit_brownspot,57.5,188.0,294.5,222.5,0.39990234375,0.58447265625,0.5751953125,0.4345703125
338,ID_38GTS9IE,fruit_healthy,98.5,164.0,263.0,229.0,0.44921875,0.5439453125,0.513671875,0.447265625
339,ID_38RPP0QF,fruit_woodiness,115.0,122.0,271.5,223.0,0.48974609375,0.4560546875,0.5302734375,0.435546875
340,ID_392CQB4K,fruit_healthy,0.0,251.0,35.0,109.5,0.0341796875,0.59716796875,0.068359375,0.2138671875
341,ID_392CQB4K,fruit_healthy,155.5,216.0,233.0,201.5,0.53125,0.61865234375,0.455078125,0.3935546875
342,ID_39JB61CP,fruit_woodiness,92.0,191.5,276.5,194.5,0.44970703125,0.56396484375,0.5400390625,0.3798828125
343,ID_3A1PKYFB,fruit_woodiness,216.0,226.0,162.0,224.0,0.580078125,0.66015625,0.31640625,0.4375
344,ID_3AO4VH98,fruit_woodiness,204.5,177.5,216.5,257.5,0.61083984375,0.59814453125,0.4228515625,0.5029296875
345,ID_3B9OEXFG,fruit_healthy,132.0,194.5,237.5,193.5,0.48974609375,0.56884765625,0.4638671875,0.3779296875
346,ID_3BD1WQYF,fruit_healthy,58.0,119.0,346.0,246.5,0.451171875,0.47314453125,0.67578125,0.4814453125
347,ID_3BP3U1CC,fruit_brownspot,159.0,225.5,220.0,199.0,0.525390625,0.634765625,0.4296875,0.388671875
348,ID_3CCQM3X1,fruit_brownspot,45.0,83.5,322.5,264.0,0.40283203125,0.4208984375,0.6298828125,0.515625
349,ID_3CCQM3X1,fruit_brownspot,48.0,405.0,252.5,107.0,0.34033203125,0.8955078125,0.4931640625,0.208984375
350,ID_3CF3UUKM,fruit_healthy,112.0,196.5,289.0,221.0,0.5009765625,0.599609375,0.564453125,0.431640625
351,ID_3CF3UUKM,fruit_healthy,0.0,174.5,78.5,56.0,0.07666015625,0.3955078125,0.1533203125,0.109375
352,ID_3CF3UUKM,fruit_healthy,402.0,218.5,110.0,138.0,0.892578125,0.5615234375,0.21484375,0.26953125
353,ID_3CO9XO2C,fruit_healthy,146.0,246.0,211.0,179.0,0.4912109375,0.6552734375,0.412109375,0.349609375
354,ID_3CRZPSD7,fruit_brownspot,125.5,61.5,118.5,145.0,0.36083984375,0.26171875,0.2314453125,0.283203125
355,ID_3CWITKTX,fruit_healthy,123.5,203.5,216.0,182.0,0.4521484375,0.5751953125,0.421875,0.35546875
356,ID_3DE957PX,fruit_brownspot,31.0,120.0,375.5,317.5,0.42724609375,0.54443359375,0.7333984375,0.6201171875
357,ID_3DJTYPOP,fruit_woodiness,311.5,276.5,173.5,196.5,0.77783203125,0.73193359375,0.3388671875,0.3837890625
358,ID_3DJTYPOP,fruit_woodiness,163.5,156.5,148.0,184.0,0.4638671875,0.4853515625,0.2890625,0.359375
359,ID_3DLQRH53,fruit_brownspot,0.0,141.0,97.0,136.0,0.0947265625,0.408203125,0.189453125,0.265625
360,ID_3DLQRH53,fruit_brownspot,141.5,97.5,288.5,230.5,0.55810546875,0.41552734375,0.5634765625,0.4501953125
361,ID_3DQCK39C,fruit_brownspot,38.0,127.0,256.0,224.0,0.32421875,0.466796875,0.5,0.4375
362,ID_3DSEU51E,fruit_brownspot,113.5,104.0,196.0,394.5,0.4130859375,0.58837890625,0.3828125,0.7705078125
363,ID_3EBD0745,fruit_woodiness,224.5,149.5,138.5,177.5,0.57373046875,0.46533203125,0.2705078125,0.3466796875
364,ID_3EGGXJC5,fruit_healthy,96.0,126.0,349.5,279.0,0.52880859375,0.5185546875,0.6826171875,0.544921875
365,ID_3EJN1FEF,fruit_healthy,160.0,178.5,234.0,200.0,0.541015625,0.5439453125,0.45703125,0.390625
366,ID_3ELNN150,fruit_healthy,117.5,154.0,285.0,226.0,0.5078125,0.521484375,0.556640625,0.44140625
367,ID_3ELNN150,fruit_healthy,48.5,149.0,176.0,167.5,0.2666015625,0.45458984375,0.34375,0.3271484375
368,ID_3EWHG1WM,fruit_healthy,52.0,165.0,361.5,269.5,0.45458984375,0.58544921875,0.7060546875,0.5263671875
369,ID_3F0741YJ,fruit_woodiness,172.0,223.0,232.5,191.0,0.56298828125,0.6220703125,0.4541015625,0.373046875
370,ID_3F331IKG,fruit_healthy,80.5,141.0,246.0,210.0,0.3974609375,0.48046875,0.48046875,0.41015625
371,ID_3F9Y4QDN,fruit_healthy,165.0,234.0,177.0,138.5,0.4951171875,0.59228515625,0.345703125,0.2705078125
372,ID_3FMNTVTG,fruit_brownspot,62.5,136.0,258.5,221.5,0.37451171875,0.48193359375,0.5048828125,0.4326171875
373,ID_3GCIKN2I,fruit_woodiness,220.5,125.0,171.0,239.0,0.59765625,0.4775390625,0.333984375,0.466796875
374,ID_3GQU7P0E,fruit_healthy,117.0,176.5,219.0,184.0,0.4423828125,0.5244140625,0.427734375,0.359375
375,ID_3GQU7P0E,fruit_healthy,0.0,91.5,75.0,76.5,0.0732421875,0.25341796875,0.146484375,0.1494140625
376,ID_3GZE0SCC,fruit_healthy,184.5,226.0,220.5,174.5,0.57568359375,0.61181640625,0.4306640625,0.3408203125
377,ID_3HQFJE5C,fruit_brownspot,29.5,124.0,352.0,274.5,0.4013671875,0.51025390625,0.6875,0.5361328125
378,ID_3ILPAAVI,fruit_brownspot,86.5,87.5,342.5,251.0,0.50341796875,0.416015625,0.6689453125,0.490234375
379,ID_3IS9T3FF,fruit_healthy,116.0,161.0,241.0,218.5,0.4619140625,0.52783203125,0.470703125,0.4267578125
380,ID_3J03V2AO,fruit_woodiness,52.0,333.0,215.5,152.5,0.31201171875,0.79931640625,0.4208984375,0.2978515625
381,ID_3J03V2AO,fruit_woodiness,148.5,173.5,147.5,112.5,0.43408203125,0.44873046875,0.2880859375,0.2197265625
382,ID_3J03V2AO,fruit_woodiness,288.5,247.0,113.5,75.5,0.67431640625,0.55615234375,0.2216796875,0.1474609375
383,ID_3J3DC4GN,fruit_healthy,0.0,291.0,40.0,105.5,0.0390625,0.67138671875,0.078125,0.2060546875
384,ID_3J3DC4GN,fruit_healthy,168.5,217.0,187.0,152.0,0.51171875,0.572265625,0.365234375,0.296875
385,ID_3J65CUTD,fruit_woodiness,70.0,112.5,297.5,399.5,0.42724609375,0.60986328125,0.5810546875,0.7802734375
386,ID_3J9NDP31,fruit_brownspot,53.5,104.0,321.0,246.5,0.41796875,0.44384765625,0.626953125,0.4814453125
387,ID_3J9NDP31,fruit_brownspot,268.0,0.0,244.0,180.0,0.76171875,0.17578125,0.4765625,0.3515625
388,ID_3KC7ZD7V,fruit_healthy,65.5,124.0,334.0,283.5,0.4541015625,0.51904296875,0.65234375,0.5537109375
389,ID_3KTOV4LI,fruit_woodiness,163.5,10.5,243.0,323.0,0.556640625,0.3359375,0.474609375,0.630859375
390,ID_3KW8Q49V,fruit_healthy,333.0,221.0,131.0,130.0,0.7783203125,0.55859375,0.255859375,0.25390625
391,ID_3KW8Q49V,fruit_healthy,83.5,143.0,280.0,245.0,0.4365234375,0.5185546875,0.546875,0.478515625
392,ID_3L4U9LYI,fruit_healthy,102.0,153.0,278.0,237.5,0.470703125,0.53076171875,0.54296875,0.4638671875
393,ID_3LDWWBPF,fruit_woodiness,248.5,136.5,165.0,228.5,0.646484375,0.48974609375,0.322265625,0.4462890625
394,ID_3LX754WP,fruit_brownspot,131.5,46.0,183.0,197.5,0.435546875,0.28271484375,0.357421875,0.3857421875
395,ID_3M6NDN7V,fruit_woodiness,219.0,121.0,181.0,246.0,0.6044921875,0.4765625,0.353515625,0.48046875
396,ID_3MV1YD94,fruit_woodiness,135.0,233.5,187.5,160.5,0.44677734375,0.61279296875,0.3662109375,0.3134765625
397,ID_3MX40IL4,fruit_brownspot,157.5,132.0,274.5,317.5,0.57568359375,0.56787109375,0.5361328125,0.6201171875
398,ID_3O4406TX,fruit_healthy,177.0,209.0,233.0,194.0,0.5732421875,0.59765625,0.455078125,0.37890625
399,ID_3O5CBFR9,fruit_brownspot,22.5,158.5,390.0,223.0,0.4248046875,0.52734375,0.76171875,0.435546875
400,ID_3OK6N407,fruit_healthy,95.5,230.5,209.0,196.5,0.390625,0.64208984375,0.408203125,0.3837890625
401,ID_3OTYB2MG,fruit_healthy,79.0,15.0,150.0,116.0,0.30078125,0.142578125,0.29296875,0.2265625
402,ID_3OTYB2MG,fruit_healthy,260.0,281.0,97.0,85.0,0.6025390625,0.6318359375,0.189453125,0.166015625
403,ID_3OTYB2MG,fruit_healthy,335.0,336.0,92.0,75.0,0.744140625,0.7294921875,0.1796875,0.146484375
404,ID_3OTYB2MG,fruit_healthy,126.0,210.0,188.0,155.0,0.4296875,0.5615234375,0.3671875,0.302734375
405,ID_3PAEE2CB,fruit_brownspot,61.0,139.5,331.5,227.0,0.44287109375,0.494140625,0.6474609375,0.443359375
406,ID_3PG5JG3D,fruit_healthy,115.0,188.0,231.0,181.0,0.4501953125,0.5439453125,0.451171875,0.353515625
407,ID_3Q9KG8IH,fruit_woodiness,155.0,220.0,176.5,195.5,0.47509765625,0.62060546875,0.3447265625,0.3818359375
408,ID_3QAZ56E4,fruit_woodiness,215.0,230.5,143.0,188.0,0.5595703125,0.6337890625,0.279296875,0.3671875
409,ID_3S29GI08,fruit_healthy,152.0,168.0,238.5,211.5,0.52978515625,0.53466796875,0.4658203125,0.4130859375
410,ID_3S29GI08,fruit_healthy,0.0,0.0,32.0,84.0,0.03125,0.08203125,0.0625,0.1640625
411,ID_3S9XFW8D,fruit_brownspot,85.5,61.5,264.0,206.0,0.4248046875,0.3212890625,0.515625,0.40234375
412,ID_3SNMJ3Q1,fruit_healthy,137.0,141.0,240.5,201.0,0.50244140625,0.4716796875,0.4697265625,0.392578125
413,ID_3SZ8VYOT,fruit_brownspot,24.0,97.5,441.5,230.5,0.47802734375,0.41552734375,0.8623046875,0.4501953125
414,ID_3TBV5GIS,fruit_brownspot,123.0,125.5,272.0,216.5,0.505859375,0.45654296875,0.53125,0.4228515625
415,ID_3TGHNO52,fruit_healthy,113.0,167.0,239.0,199.0,0.4541015625,0.5205078125,0.466796875,0.388671875
416,ID_3THEMZOL,fruit_woodiness,243.5,178.5,153.5,211.5,0.62548828125,0.55517578125,0.2998046875,0.4130859375
417,ID_3THLXN78,fruit_woodiness,111.0,120.0,277.5,216.5,0.48779296875,0.44580078125,0.5419921875,0.4228515625
418,ID_3TKHS47B,fruit_healthy,90.0,200.5,234.0,187.5,0.404296875,0.57470703125,0.45703125,0.3662109375
419,ID_3U2XTIWV,fruit_brownspot,126.5,135.0,240.5,205.0,0.48193359375,0.4638671875,0.4697265625,0.400390625
420,ID_3U69UM6K,fruit_brownspot,0.0,205.0,297.5,179.0,0.29052734375,0.5751953125,0.5810546875,0.349609375
421,ID_3UGNVS6C,fruit_healthy,143.5,337.5,142.5,104.0,0.41943359375,0.7607421875,0.2783203125,0.203125
422,ID_3UGNVS6C,fruit_healthy,100.5,165.0,246.5,197.5,0.43701171875,0.51513671875,0.4814453125,0.3857421875
423,ID_3UOSK3BX,fruit_brownspot,62.5,130.5,280.0,209.5,0.3955078125,0.45947265625,0.546875,0.4091796875
424,ID_3VE1KD8T,fruit_healthy,107.0,175.0,221.5,170.5,0.42529296875,0.50830078125,0.4326171875,0.3330078125
425,ID_3VJP52ZX,fruit_woodiness,129.0,118.0,213.0,290.0,0.4599609375,0.513671875,0.416015625,0.56640625
426,ID_3VJP52ZX,fruit_woodiness,401.0,80.0,66.5,91.5,0.84814453125,0.24560546875,0.1298828125,0.1787109375
427,ID_3VJTZ7Q7,fruit_healthy,79.0,180.5,272.5,209.0,0.42041015625,0.556640625,0.5322265625,0.408203125
428,ID_3VOJJYKD,fruit_healthy,120.0,157.5,269.5,208.0,0.49755859375,0.5107421875,0.5263671875,0.40625
429,ID_3VYUNKXT,fruit_healthy,119.5,135.5,285.0,237.5,0.51171875,0.49658203125,0.556640625,0.4638671875
430,ID_3VYUNKXT,fruit_healthy,407.5,274.5,104.5,127.0,0.89794921875,0.66015625,0.2041015625,0.248046875
431,ID_3W4ZJ3EZ,fruit_healthy,81.5,183.0,278.5,226.0,0.43115234375,0.578125,0.5439453125,0.44140625
432,ID_3WAECOGT,fruit_brownspot,170.5,186.5,220.0,143.0,0.5478515625,0.50390625,0.4296875,0.279296875
